gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,50,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,25,Churn
Male,No relevent experience,Full time course,Graduate,STEM,7,,,>4,156,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,28,Remain
Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,<10,Pvt Ltd,1,26,Remain
Male,Has relevent experience,,Graduate,STEM,5,50-99,,1,98,Remain
Female,Has relevent experience,no_enrollment,Masters,Arts,15,,,1,34,Churn
Male,Has relevent experience,no_enrollment,Graduate,No Major,5,,,1,112,Churn
Male,Has relevent experience,no_enrollment,,,5,Oct-49,Pvt Ltd,3,39,Remain
,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,143,Remain
,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,1,48,Remain
Male,Has relevent experience,,Graduate,STEM,5,,,1,106,Churn
Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,1,50,Churn
,Has relevent experience,no_enrollment,Masters,STEM,2,Oct-49,Pvt Ltd,1,39,Churn
,Has relevent experience,no_enrollment,Graduate,Other,<1,10000+,Pvt Ltd,,66,Churn
,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,2,30,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,14,,Pvt Ltd,1,120,Churn
Male,Has relevent experience,Full time course,High School,,2,100-500,Pvt Ltd,1,91,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Public Sector,>4,105,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,4,39,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,68,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,never,134,Remain
Other,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,72,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,204,Remain
,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,34,Churn
Male,Has relevent experience,no_enrollment,High School,,19,10000+,Pvt Ltd,3,14,Remain
Male,No relevent experience,Full time course,High School,,5,5000-9999,Pvt Ltd,1,44,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,never,41,Churn
Male,No relevent experience,no_enrollment,Phd,Business Degree,4,,,4,26,Remain
Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,100,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,98,Remain
,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,>4,96,Remain
Female,No relevent experience,no_enrollment,Graduate,Business Degree,<1,1000-4999,Pvt Ltd,1,18,Remain
Male,No relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,1,34,Churn
,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,2,14,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Early Stage Startup,2,90,Churn
Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,,1,57,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,>4,17,Remain
,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,44,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,180,Churn
,No relevent experience,Part time course,Graduate,STEM,13,500-999,Pvt Ltd,>4,36,Remain
,No relevent experience,Full time course,High School,,5,<10,Public Sector,never,109,Remain
Male,No relevent experience,Full time course,Masters,STEM,6,,,1,16,Remain
Female,No relevent experience,Full time course,High School,,3,,,1,34,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,75,Remain
Male,Has relevent experience,Full time course,High School,,2,50-99,Pvt Ltd,1,148,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,72,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,109,Remain
Male,Has relevent experience,no_enrollment,Graduate,No Major,18,10000+,Pvt Ltd,4,100,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,65,Remain
,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,never,21,Remain
,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Other,never,124,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,65,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,17,Churn
,Has relevent experience,no_enrollment,Graduate,Business Degree,13,10000+,Pvt Ltd,,26,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,31,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,50,Remain
,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Early Stage Startup,1,7,Remain
Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,22,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,4,52,Churn
Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,100-500,Pvt Ltd,1,76,Remain
Male,Has relevent experience,Full time course,Graduate,STEM,10,,,>4,206,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,144,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,104,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,3,52,Churn
Male,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Pvt Ltd,1,45,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,64,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,>4,20,Remain
Male,No relevent experience,no_enrollment,Graduate,Humanities,1,100-500,Public Sector,1,36,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,6,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,1,42,Churn
,No relevent experience,,,,1,,,1,18,Remain
Male,Has relevent experience,no_enrollment,High School,,<1,Oct-49,Pvt Ltd,>4,57,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,66,Remain
Male,Has relevent experience,no_enrollment,Primary School,,10,10000+,Pvt Ltd,never,9,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,97,Remain
,No relevent experience,Full time course,Graduate,STEM,3,,,never,98,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,1,30,Remain
Male,Has relevent experience,,,,10,100-500,Pvt Ltd,2,43,Remain
Male,No relevent experience,Full time course,High School,,4,,,2,53,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Public Sector,1,7,Churn
,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,1,58,Remain
Male,No relevent experience,no_enrollment,Phd,STEM,9,,,>4,326,Remain
Male,Has relevent experience,no_enrollment,High School,,10,10000+,Pvt Ltd,2,72,Remain
,No relevent experience,Full time course,High School,,2,,,,15,Churn
,No relevent experience,no_enrollment,High School,,3,,,never,94,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Other,1,182,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,NGO,1,34,Remain
Male,Has relevent experience,Part time course,High School,,3,50-99,Pvt Ltd,2,8,Remain
Other,Has relevent experience,no_enrollment,Phd,STEM,,1000-4999,Pvt Ltd,>4,35,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,>4,218,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,13,Remain
Male,Has relevent experience,no_enrollment,Masters,Business Degree,3,100-500,Pvt Ltd,2,29,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,15,,,1,155,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,129,Remain
Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,10,Remain
Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,2,41,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,>4,41,Remain
Male,No relevent experience,no_enrollment,,,<1,,,never,14,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,48,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,94,Remain
Male,No relevent experience,,Graduate,STEM,2,,,never,4,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,41,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,23,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Other,1,43,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,64,Remain
,Has relevent experience,Full time course,Primary School,,4,100-500,Funded Startup,1,310,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,1,73,Churn
Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,6,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,122,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,68,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,98,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,165,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,57,Churn
,Has relevent experience,Full time course,Masters,STEM,5,<10,Pvt Ltd,never,47,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,40,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,27,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,7,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,1,3,Remain
,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Early Stage Startup,2,75,Churn
Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,19,Churn
Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,2,56,Churn
Male,Has relevent experience,no_enrollment,High School,,8,50-99,Funded Startup,1,120,Remain
Male,No relevent experience,no_enrollment,High School,,5,,,never,50,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Public Sector,3,6,Churn
Male,Has relevent experience,no_enrollment,High School,,3,100-500,Pvt Ltd,1,80,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,6,Remain
Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,110,Remain
Male,No relevent experience,no_enrollment,Graduate,No Major,2,50-99,Pvt Ltd,never,50,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,156,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Early Stage Startup,2,14,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,1,90,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,19,Remain
Male,No relevent experience,no_enrollment,High School,,4,,,never,44,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,13,Oct-49,Early Stage Startup,1,27,Remain
Male,No relevent experience,no_enrollment,Graduate,Humanities,2,,,1,101,Churn
Male,Has relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,>4,52,Remain
,Has relevent experience,no_enrollment,Phd,STEM,15,<10,Pvt Ltd,never,138,Remain
Male,Has relevent experience,Full time course,Masters,STEM,10,<10,,1,44,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,54,Remain
,No relevent experience,no_enrollment,High School,,3,,,never,33,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,30,Remain
Male,Has relevent experience,no_enrollment,Graduate,Humanities,14,100-500,Pvt Ltd,4,13,Remain
,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,11,Remain
Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,63,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,222,Remain
Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Funded Startup,2,74,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,57,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,12,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,62,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,236,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,2,Oct-49,Pvt Ltd,2,4,Remain
,No relevent experience,Full time course,Graduate,STEM,6,,,1,31,Churn
Male,No relevent experience,Full time course,High School,,9,100-500,Pvt Ltd,1,58,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,8,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,54,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36,Remain
Other,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,190,Churn
Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,88,Remain
Male,No relevent experience,Full time course,High School,,7,,,never,94,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,14,Remain
Male,No relevent experience,no_enrollment,High School,,3,,,never,17,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,14,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,100,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,302,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,44,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,24,Churn
,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,,32,Remain
,Has relevent experience,Full time course,Graduate,STEM,11,100-500,Pvt Ltd,>4,158,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,24,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,3,22,Churn
,No relevent experience,,Primary School,,7,,,,90,Remain
,No relevent experience,no_enrollment,Graduate,Arts,14,,Funded Startup,1,24,Remain
Male,Has relevent experience,Part time course,Graduate,Arts,3,500-999,Pvt Ltd,1,40,Remain
,Has relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,,18,Churn
Male,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,never,13,Remain
,Has relevent experience,Part time course,Masters,STEM,3,10000+,Pvt Ltd,1,66,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,122,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,49,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,NGO,1,10,Remain
Male,No relevent experience,no_enrollment,Masters,STEM,13,,,2,80,Remain
Male,Has relevent experience,no_enrollment,Graduate,No Major,2,<10,Pvt Ltd,1,130,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,35,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,17,Churn
Male,Has relevent experience,Full time course,Masters,STEM,11,,,2,146,Remain
Male,No relevent experience,Full time course,Graduate,STEM,3,,,,172,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,Public Sector,2,116,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,1,226,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,83,Remain
,No relevent experience,no_enrollment,Primary School,,<1,,,never,8,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,16,Remain
,No relevent experience,no_enrollment,Primary School,,3,,,never,102,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,59,Churn
Male,Has relevent experience,no_enrollment,Masters,Business Degree,16,1000-4999,Pvt Ltd,1,50,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,11,Remain
Male,No relevent experience,Full time course,High School,,10,,,never,27,Remain
,Has relevent experience,Full time course,High School,,5,<10,Early Stage Startup,1,62,Remain
,Has relevent experience,Full time course,Masters,STEM,7,50-99,Early Stage Startup,2,31,Remain
Male,No relevent experience,no_enrollment,Masters,STEM,6,,,1,80,Churn
Female,Has relevent experience,no_enrollment,Graduate,Arts,11,5000-9999,Pvt Ltd,1,83,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,,1,332,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,Pvt Ltd,>4,9,Churn
Male,No relevent experience,no_enrollment,Primary School,,1,,,never,146,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,2,8,Remain
,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,,39,Remain
Male,No relevent experience,no_enrollment,High School,,3,,,never,90,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,152,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,66,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,149,Remain
,No relevent experience,Part time course,Graduate,Humanities,5,,,4,24,Remain
,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,12,Churn
,No relevent experience,Full time course,Masters,STEM,5,<10,Pvt Ltd,1,148,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,1,70,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,9,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,180,Remain
